origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
蚌埠,庆阳,945.1207664,1152.0,49924,529
蚌埠,天水,1090.474001,1253.892,54651,645
蚌埠,武威,1444.308159,1796.317,80027,780
蚌埠,张掖,1660.073762,2029.016,88794,862
蚌埠,广州,1161.911878,1359.972,54709,655
蚌埠,潮州,1034.122263,1244.91,53266,534
蚌埠,东莞,1155.611814,1361.729,55379,628
蚌埠,佛山,1176.736782,1375.131,55305,665
蚌埠,河源,1053.253558,1200.704,48564,544
蚌埠,惠州,1130.248436,1284.99,52571,580
蚌埠,江门,1226.938958,1435.185,57404,702
蚌埠,揭阳,1048.716825,1222.161,52451,523
蚌埠,茂名,1404.681913,1664.995,63165,768
蚌埠,梅州,967.5983801,1118.862,45125,478
蚌埠,清远,1110.917163,1298.305,51821,610
蚌埠,汕头,1064.391132,1266.751,53965,547
蚌埠,汕尾,1146.648458,1334.563,55899,565
蚌埠,韶关,975.9529495,1145.683,45927,534
蚌埠,深圳,1201.345095,1378.02,56501,625
蚌埠,阳江,1340.288953,1568.765,62705,764
蚌埠,云浮,1228.055367,1453.734,57901,675
蚌埠,湛江,1471.499298,1749.397,69624,793
蚌埠,肇庆,1196.343144,1422.468,57516,695
蚌埠,中山,1218.948309,1434.341,59072,688
蚌埠,珠海,1245.353703,1475.95,60904,707
蚌埠,南宁,1435.482067,1688.22,72069,788
蚌埠,百色,1451.7790730000006,1778.338,73874,921
蚌埠,北海,1512.287694,1814.285,75259,864
蚌埠,崇左,1528.4757960000006,1817.083,74388,859
蚌埠,防城港,1540.991852,1809.153,74765,846
蚌埠,桂林,1096.948609,1301.515,54489,611
蚌埠,贵港,1331.443721,1617.859,67346,768
蚌埠,河池,1287.153722,1552.942,63989,763
蚌埠,贺州,1104.281199,1426.828,56771,683
蚌埠,来宾,1295.080883,1516.791,62941,709
蚌埠,柳州,1230.985971,1456.205,60785,680
蚌埠,钦州,1491.586315,1750.841,72032,830
蚌埠,梧州,1206.70123,1500.609,59983,686
蚌埠,玉林,1346.067425,1660.111,68420,887
蚌埠,贵阳,1243.909392,1511.851,65045,843
蚌埠,安顺,1333.006852,1605.154,68752,902
蚌埠,毕节地区,1317.857037,1648.246,70826,825
蚌埠,六盘水,1397.744821,1747.136,74076,976
蚌埠,铜仁地区,974.2986454,1197.899,51476,590
蚌埠,遵义,1157.838029,1473.568,63111,713
蚌埠,黔西南州,1491.752859,1813.747,77874,1064
蚌埠,黔东南州,1147.665517,1411.467,60881,703
蚌埠,黔南州,1205.80578,1484.995,64364,741
蚌埠,海口,1597.17527,1927.595,81306,850
蚌埠,白沙,1721.804354,2081.803,89606,860
蚌埠,保亭,1770.865382,2155.371,90144,850
蚌埠,昌江,1737.423433,2088.795,87676,860
蚌埠,儋州,1683.7646579999994,2022.706,86758,860
蚌埠,澄迈,1645.059714,1954.609,83478,860
蚌埠,东方,1767.324664,2130.615,91427,860
蚌埠,定安,1651.6107,1998.411,84518,850
蚌埠,琼海,1675.917211,2031.822,85661,850
蚌埠,琼中,1717.082132,2052.778,86115,850
蚌埠,乐东,1791.234866,2167.196,90706,850
蚌埠,临高,1645.979983,1974.573,83428,860
蚌埠,陵水,1760.603286,2145.571,90454,850
蚌埠,三亚,1811.143544,2217.038,92922,850
蚌埠,屯昌,1677.121521,2010.183,84291,850
蚌埠,万宁,1719.35625,2094.086,88869,850
蚌埠,文昌,1605.9836710000006,1993.774,85027,850
蚌埠,五指山,1753.276466,2108.696,89018,850
蚌埠,石家庄,625.0557577999998,745.717,29673,316
蚌埠,保定,684.0168238,820.902,32667,344
蚌埠,沧州,599.2379169,711.662,28437,310
蚌埠,承德,899.0298273,1104.588,45482,498
蚌埠,邯郸,486.6466875,626.473,25962,277
蚌埠,衡水,557.2939966,673.801,26783,287
蚌埠,廊坊,735.8336464,856.029,34347,358
蚌埠,秦皇岛,806.4443636,1070.156,43085,481
蚌埠,唐山,751.8360476,930.623,38007,419
蚌埠,邢台,528.4204007000002,670.655,26982,300
蚌埠,张家口,904.279544,1097.524,45725,453
蚌埠,郑州,398.5382513,481.118,19621,215
蚌埠,安阳,448.6639475,597.331,24071,273
蚌埠,鹤壁,421.8849213,558.22,21968,255
蚌埠,焦作,460.2663808,556.014,21976,251
蚌埠,开封,347.2696637,427.286,17043,188
蚌埠,洛阳,493.1648095,562.838,22844,265
蚌埠,漯河,316.5102131,339.581,14278,150
蚌埠,南阳,449.6627273,513.136,21527,179
蚌埠,平顶山,387.9835252,420.494,17566,195
蚌埠,濮阳,380.35696960000007,496.909,20836,226
蚌埠,三门峡,606.9325284,694.942,28302,311
蚌埠,商丘,231.2127529,292.657,12098,126
蚌埠,新乡,413.2561435,517.224,20268,255
蚌埠,信阳,319.72206560000006,428.787,20065,183
蚌埠,许昌,349.0425275,392.361,17069,174
蚌埠,周口,263.1505026,288.335,11933,127
蚌埠,驻马店,309.0270142,362.895,15069,154
蚌埠,哈尔滨,1635.994262,1996.372,85744,736
蚌埠,大庆,1654.797948,2038.097,83826,823
蚌埠,大兴安岭地区,2192.691405,2802.466,121549,965
蚌埠,鹤岗,1939.753327,2417.95,101948,927
蚌埠,黑河,2100.465326,2593.056,103523,1033
蚌埠,鸡西,1805.708458,2358.058,96227,962
蚌埠,佳木斯,1894.220653,2345.64,95749,927
蚌埠,牡丹江,1673.987756,2195.512,89946,885
蚌埠,七台河,1845.967485,2398.743,97803,979
蚌埠,齐齐哈尔,1699.72125,2134.249,87030,830
蚌埠,双鸭山,1925.439026,2425.053,98848,961
蚌埠,绥化,1731.952182,2134.747,88257,823
蚌埠,伊春,1912.893632,2355.047,98636,885
蚌埠,武汉,388.7952107,482.849,23532,219
蚌埠,鄂州,366.942372,460.923,22546,214
蚌埠,恩施,798.0798342,976.462,42973,497
蚌埠,黄冈,360.9473776,454.174,21383,205
蚌埠,黄石,372.9104135,512.136,21897,222
蚌埠,荆门,528.7097570000002,683.671,29687,319
蚌埠,荆州,564.3609127000002,690.466,29889,316
蚌埠,潜江,521.4466246000002,649.871,28851,294
蚌埠,神农架林区,663.3644987,860.174,37370,296
蚌埠,十堰,614.3198756,741.313,29588,267
蚌埠,随州,397.7151388,543.492,22747,224
蚌埠,天门,473.96104919999993,603.976,26301,281
蚌埠,仙桃,477.1055149,575.821,26055,266
蚌埠,咸宁,446.6591744,563.026,24892,236
蚌埠,襄阳,495.0713559,635.027,25361,230
蚌埠,孝感,392.5524473,503.578,23454,231
蚌埠,宜昌,621.7832438999999,785.299,33359,352
蚌埠,长沙,671.8896691000001,816.78,35910,373
蚌埠,常德,697.2845647,866.808,37776,413
蚌埠,郴州,898.9950494999997,1107.305,46097,426
蚌埠,衡阳,813.9325952,986.112,41028,403
蚌埠,怀化,926.8505668,1164.429,50510,604
蚌埠,娄底,773.5918365,934.504,39279,460
蚌埠,邵阳,850.5740613,1032.292,42245,494
蚌埠,湘潭,708.2634922,858.921,36216,392
蚌埠,湘西州,891.2667134999997,1108.665,46683,547
蚌埠,益阳,679.1211553999998,858.902,35752,420
蚌埠,永州,911.1716158,1114.628,45993,529
蚌埠,岳阳,563.1131307,688.598,30225,379
蚌埠,张家界,780.4278074,953.755,40843,419
蚌埠,株洲,697.8549972999997,877.614,36052,397
蚌埠,南京,165.0107945,203.939,10362,69
蚌埠,常州,278.46364839999995,324.001,14687,137
蚌埠,淮安,173.0004743,256.122,12931,67
蚌埠,连云港,250.8129998,351.791,14878,139
蚌埠,南通,345.5957088,402.672,18684,171
蚌埠,苏州,356.0671798,407.878,18392,179
蚌埠,宿迁,143.45058659999995,201.051,12066,50
蚌埠,泰州,245.2839871,305.639,14140,121
蚌埠,无锡,316.13163239999994,363.209,16744,158
蚌埠,徐州,150.2159362,186.235,9129,76
蚌埠,盐城,264.961873,382.811,17831,123
蚌埠,扬州,202.5206516,249.401,11524,94
蚌埠,镇江,212.7935083,265.889,12480,125
蚌埠,南昌,492.2724242,573.795,24164,262
蚌埠,抚州,561.9904922000002,678.66,27457,311
蚌埠,赣州,822.7496344,961.736,38713,433
蚌埠,吉安,686.2886642000002,786.717,31840,358
蚌埠,景德镇,403.96427400000016,477.087,20714,223
蚌埠,九江,379.9018884,451.527,20398,186
蚌埠,萍乡,677.949922,830.344,33601,354
蚌埠,上饶,501.0881629,643.961,28149,257
蚌埠,新余,613.7742896000002,723.851,29099,336
蚌埠,宜春,636.5439277,778.905,31017,361
蚌埠,鹰潭,522.7951581,612.632,25203,279
蚌埠,长春,1402.865958,1749.908,74654,679
蚌埠,白城,1488.807084,1907.428,78777,714
蚌埠,白山,1283.425874,1790.456,76351,702
蚌埠,吉林市,1456.985918,1850.109,77081,727
蚌埠,辽源,1303.973342,1677.655,70750,651
蚌埠,四平,1295.406299,1642.386,69439,636
蚌埠,松原,1503.118715,1866.622,77788,738
蚌埠,通化,1238.999167,1712.899,72843,665
蚌埠,延边,1534.929332,2105.848,88692,805
蚌埠,沈阳,1124.3725949999996,1465.441,60408,653
蚌埠,鞍山,1040.20675,1454.612,58646,651
蚌埠,本溪,1093.931708,1510.058,61744,673
蚌埠,朝阳,1000.043673,1339.378,54357,600
蚌埠,大连,770.9692521000003,1616.999,64743,723
蚌埠,丹东,1015.276922,1626.831,65987,730
蚌埠,抚顺,1152.362344,1516.317,62182,677
蚌埠,阜新,1080.544057,1433.047,58473,642
蚌埠,葫芦岛,923.8917592,1213.223,48907,542
蚌埠,锦州,972.8628389,1258.105,51215,560
蚌埠,辽阳,1062.049007,1445.683,58674,648
蚌埠,盘锦,1005.193007,1340.784,54324,601
蚌埠,铁岭,1189.188853,1534.205,62781,685
蚌埠,营口,964.5394916,1404.56,57614,625
蚌埠,呼和浩特,1014.544545,1344.216,56267,594
蚌埠,阿拉善盟,1239.213067,1541.111,67825,657
蚌埠,包头,1088.301884,1471.666,62406,615
蚌埠,巴彦淖尔,1241.206321,1663.644,68658,697
蚌埠,赤峰,1051.933714,1299.665,54388,584
蚌埠,鄂尔多斯,1010.820781,1397.079,58684,620
蚌埠,呼伦贝尔,1822.358263,2589.198,105170,1023
蚌埠,通辽,1265.66015,1636.394,66635,764
蚌埠,乌海,1205.457591,1580.803,68621,662
蚌埠,乌兰察布,976.4280406,1227.43,50368,552
蚌埠,锡林郭勒盟,1231.074291,1516.398,61424,619
蚌埠,兴安盟,1518.016748,1997.829,82458,753
蚌埠,银川,1182.139172,1435.87,64050,612
蚌埠,固原,1071.996962,1310.758,59391,610
蚌埠,石嘴山,1197.639908,1497.237,64173,618
蚌埠,吴忠,1156.233856,1437.814,61950,614
蚌埠,中卫,1216.926175,1504.05,66075,647
蚌埠,西宁,1481.962106,1751.403,79123,794
蚌埠,果洛州,1594.107478,2163.438,103725,866
蚌埠,海东地区,1451.429286,1717.055,77276,785
蚌埠,海北州,1566.697832,1852.276,84490,801
蚌埠,海南州,1575.733048,1885.761,86504,801
蚌埠,海西州,1883.581522,2235.586,99635,886
蚌埠,黄南州,1440.386297,1790.492,77600,851
蚌埠,玉树州,1897.031365,2536.183,120438,984
蚌埠,济南,418.9142294,519.019,21872,213
蚌埠,滨州,501.3364723,621.46,24654,219
蚌埠,东营,519.4626714999998,663.486,26690,203
蚌埠,德州,513.0245137,605.057,24426,268
蚌埠,菏泽,312.9038903,387.574,17089,152
蚌埠,济宁,283.9256617000001,343.893,15187,135
蚌埠,莱芜,369.0393741,485.918,19930,149
蚌埠,聊城,412.0815166,487.0,20370,223
蚌埠,临沂,255.233125,366.839,16716,111
蚌埠,青岛,449.4726336,586.203,23678,267
蚌埠,日照,340.6934567,452.562,18377,179
蚌埠,泰安,363.5718514,432.436,17122,191
蚌埠,威海,668.8645475999998,833.375,33049,323
蚌埠,潍坊,451.9771122,606.659,25103,240
蚌埠,烟台,626.0906784,757.342,29537,293
蚌埠,枣庄,209.2242612,269.522,10855,103
蚌埠,淄博,436.1189533,560.397,23002,182
蚌埠,太原,703.4001785,892.556,38997,369
蚌埠,长治,532.3548016,687.541,30203,297
蚌埠,大同,878.3294412,1116.995,48791,511
蚌埠,晋城,502.58356460000016,599.081,24737,268
蚌埠,晋中,675.9904096,871.693,38376,367
蚌埠,临汾,639.6169605,790.011,35044,326
蚌埠,吕梁,762.0446101,978.678,43545,415
蚌埠,朔州,837.0093617,1115.276,45158,464
蚌埠,忻州,744.2677195,984.804,40821,415
蚌埠,阳泉,648.3450795,842.44,34919,343
蚌埠,运城,631.2826757,774.64,33152,319
蚌埠,西安,793.2600923,917.845,39200,446
蚌埠,安康,778.4771249,927.226,38742,403
蚌埠,宝鸡,956.956506,1089.814,46450,540
蚌埠,汉中,962.3966371,1139.131,48922,542
蚌埠,商洛,697.6324739,811.977,33365,358
蚌埠,铜川,805.3500389999997,959.105,40737,476
蚌埠,渭南,749.5252788,860.284,36791,418
蚌埠,咸阳,816.7146249,946.583,40761,461
蚌埠,延安,826.2837249,1039.249,45088,407
蚌埠,榆林,910.0122348,1182.943,54130,526
蚌埠,成都,1280.973927,1538.936,65733,727
蚌埠,阿坝州,1424.983672,1838.166,78059,898
蚌埠,巴中,1002.755115,1206.929,51862,523
蚌埠,达州,949.2969109,1202.874,51938,597
蚌埠,德阳,1238.021643,1515.565,63802,685
蚌埠,甘孜州,1493.805656,1804.018,78166,871
蚌埠,广安,1051.353909,1315.635,58773,738
蚌埠,广元,1081.787589,1321.45,56848,646
蚌埠,乐山,1344.582179,1663.502,71664,736
蚌埠,凉山州,1552.204817,1979.205,84390,974
蚌埠,泸州,1222.2175,1485.744,66085,828
蚌埠,南充,1089.22542,1364.705,58151,623
蚌埠,眉山,1320.980544,1618.778,68547,765
蚌埠,绵阳,1201.284087,1478.42,62985,682
蚌埠,内江,1225.337526,1551.926,66056,721
蚌埠,攀枝花,1665.280171,2176.96,93315,1092
蚌埠,遂宁,1146.440738,1423.595,58314,648
蚌埠,雅安,1399.577011,1681.48,70840,786
蚌埠,宜宾,1300.085244,1572.536,70551,879
蚌埠,资阳,1245.649458,1546.505,66278,715
蚌埠,自贡,1261.827082,1593.143,64662,745
蚌埠,拉萨,2516.219104,3657.959,185226,951
蚌埠,阿里地区,3429.172894,4805.762,254308,951
蚌埠,昌都地区,1910.993951,2694.024,140865,898
蚌埠,林芝地区,2213.783959,3149.302,195023,871
蚌埠,那曲地区,2381.8953,3327.065,169674,951
蚌埠,日喀则地区,2735.313558,3818.905,195184,951
蚌埠,山南地区,2469.534453,3798.256,190303,951
蚌埠,乌鲁木齐,2848.628165,3433.65,151036,1333
蚌埠,阿拉尔,3302.658194,4222.855,185094,1503
蚌埠,阿克苏地区,3392.237938,4173.396,182628,1520
蚌埠,阿勒泰地区,2954.083485,3887.854,173635,1318
蚌埠,巴音郭楞,2914.874193,3638.408,161587,1394
蚌埠,博尔塔拉州,3302.859917,3923.525,171847,1498
蚌埠,昌吉州,2874.283873,3464.911,152748,1343
蚌埠,哈密地区,2355.539278,2857.423,126009,1160
蚌埠,和田地区,3421.372988,4597.291,208839,1435
蚌埠,喀什地区,3752.682359,4632.005,202698,1649
蚌埠,克拉玛依,3105.025377,3737.542,165163,1432
蚌埠,克孜勒苏州,3739.348716,4595.273,200607,1640
蚌埠,石河子,2979.68225,3571.532,157856,1389
蚌埠,塔城地区,3281.378018,3983.373,175097,1524
蚌埠,图木舒克,3477.5784,4396.222,191840,1567
蚌埠,吐鲁番地区,2696.909677,3245.779,143511,1276
蚌埠,五家渠,2864.434921,3509.8,156989,1337
蚌埠,伊犁州,3342.168486,4107.039,180653,1597
蚌埠,昆明,1671.403164,2022.538,86138,1173
蚌埠,保山,1967.568722,2494.409,104510,1273
蚌埠,楚雄州,1769.259091,2166.873,90702,1198
蚌埠,大理州,1849.9913420000007,2326.711,97956,1191
蚌埠,德宏州,2057.502978,2632.119,110955,1340
蚌埠,迪庆州,1784.1818469999994,2617.048,108899,1302
蚌埠,红河州,1733.1374420000002,2133.943,89603,1216
蚌埠,丽江,1782.07615,2492.497,104196,1276
蚌埠,临沧,1963.300775,2504.741,105503,1296
蚌埠,怒江州,1955.213935,2548.707,110472,1270
蚌埠,普洱,1963.616082,2427.9,103314,1373
蚌埠,曲靖,1553.27474,1883.71,81286,1105
蚌埠,昭通,1450.755985,1816.896,81003,1048
蚌埠,文山,1676.715173,2126.522,90100,1097
蚌埠,西双版纳,2032.818069,2546.986,108343,1429
蚌埠,玉溪,1729.592041,2105.405,88807,1214
蚌埠,杭州,402.47298880000005,477.158,23604,198
蚌埠,湖州,348.0907987,414.007,17972,176
蚌埠,嘉兴,401.3753671,473.033,21002,211
蚌埠,金华,478.9321012,632.417,27558,341
蚌埠,丽水,555.4574466,742.215,32109,306
蚌埠,宁波,525.0153865,617.083,26753,346
蚌埠,衢州,465.3742078,567.512,24762,228
蚌埠,绍兴,447.7697962,536.375,24389,232
蚌埠,台州,614.2612569,746.592,30804,326
蚌埠,温州,634.7826892,767.868,34026,404
蚌埠,舟山,558.9030472999998,685.513,29062,442
亳州,巢湖,319.0782836,400.81,16091,166
亳州,池州,391.8832224,486.626,20821,206
亳州,滁州,293.0433959,357.781,14949,146
亳州,阜阳,108.0234717,119.873,7132,40
亳州,淮北,93.22999714,126.855,7451,40
亳州,淮南,178.3891378,234.501,11817,90
亳州,黄山,517.8818994,634.022,26173,273
亳州,六安,244.886283,271.011,12192,109
亳州,马鞍山,352.423156,471.271,19521,220
亳州,宿州,114.1583655,142.071,7002,57
亳州,铜陵,377.941377,480.47,20057,202
亳州,芜湖,370.1388689,456.283,18697,189
亳州,宣城,428.0022155,520.388,21221,215
亳州,福州,935.3814602,1137.851,49858,571
亳州,龙岩,985.9843022,1191.142,47903,552
亳州,南平,836.7662421,1010.146,43277,501
亳州,宁德,880.3147684,1139.804,49170,576
亳州,莆田,989.9666923,1213.445,52079,565
亳州,泉州,1034.93588,1246.17,53226,617
亳州,三明,864.6673758,1041.594,44358,498
亳州,厦门,1068.274866,1276.941,55070,631
亳州,漳州,1057.274703,1290.355,54010,608
亳州,兰州,1117.625862,1345.68,61864,577
亳州,白银,1096.948923,1411.634,64140,596
亳州,定西,1038.217324,1279.171,52881,523
亳州,甘南州,1187.454443,1498.295,63342,717
亳州,嘉峪关,1689.957399,2040.382,84736,797
亳州,金昌,1323.305939,1678.135,71760,670
亳州,酒泉,1669.412225,2019.931,84028,791
亳州,临夏州,1165.290433,1407.768,59620,667
亳州,陇南,1006.87394,1215.228,51929,589
亳州,平凉,853.0098401,1028.474,45627,477
亳州,庆阳,772.2775331,963.524,41252,424
亳州,天水,928.103051,1065.406,45717,539
亳州,武威,1267.416035,1583.005,68427,635
亳州,张掖,1482.244153,1815.704,76608,717
亳州,广州,1221.030887,1453.407,59797,696
亳州,潮州,1139.457303,1363.234,58550,606
亳州,东莞,1221.473479,1455.164,60198,669
亳州,佛山,1233.7646949999996,1468.566,60527,706
亳州,河源,1130.721419,1294.139,53307,585
亳州,惠州,1205.05367,1378.425,57512,621
亳州,江门,1285.091033,1528.62,62695,743
亳州,揭阳,1150.61779,1340.485,57720,594
亳州,茂名,1439.638155,1754.017,71143,823
亳州,梅州,1065.460107,1237.186,52415,549
亳州,清远,1163.55432,1391.74,56969,651
亳州,汕头,1171.0351460000004,1385.075,59193,618
亳州,汕尾,1235.474776,1469.264,61124,632
亳州,韶关,1031.581215,1239.118,50735,575
亳州,深圳,1272.432594,1471.455,61241,666
亳州,阳江,1387.098183,1662.2,67869,805
亳州,云浮,1270.594081,1562.862,63067,582
亳州,湛江,1501.960386,1838.429,73756,848
亳州,肇庆,1244.0330789999996,1515.903,62587,736
亳州,中山,1281.863251,1527.776,63290,729
亳州,珠海,1311.132916,1569.385,65623,748
亳州,南宁,1432.642771,1711.96,70824,747
亳州,百色,1422.638555,1802.078,72487,880
亳州,北海,1527.593746,1838.025,73798,822
亳州,崇左,1518.731876,1840.823,73135,818
亳州,防城港,1547.110677,1832.893,73280,804
亳州,桂林,1097.0645470000004,1325.255,53122,569
亳州,贵港,1341.503612,1641.599,66038,727
亳州,河池,1265.4693539999996,1576.682,62690,722
亳州,贺州,1130.412491,1420.341,56201,645
亳州,来宾,1295.560823,1540.531,61618,668
亳州,柳州,1228.772833,1479.945,56803,638
亳州,钦州,1498.418045,1774.581,70668,789
亳州,梧州,1235.8372880000004,1536.022,61698,547
亳州,玉林,1365.858048,1683.851,66736,846
亳州,贵阳,1187.226495,1506.423,62437,793
亳州,安顺,1274.031869,1599.726,65966,852
亳州,毕节地区,1241.662515,1612.527,69210,857
亳州,六盘水,1326.30143,1721.295,73547,947
亳州,铜仁地区,929.6828656,1194.176,48332,532
亳州,遵义,1089.738565,1468.403,60505,663
亳州,黔西南州,1436.113027,1808.319,75350,1013
亳州,黔东南州,1104.321584,1407.744,57526,645
亳州,黔南州,1161.395961,1479.567,61468,691
亳州,海口,1633.2303,2027.7,86122,718
亳州,白沙,1751.405318,2170.835,93562,916
亳州,保亭,1806.050973,2255.476,94953,718
亳州,昌江,1763.545518,2177.827,91497,916
亳州,儋州,1712.298225,2111.738,90582,916
亳州,澄迈,1679.0441850000002,2043.641,87462,916
亳州,东方,1792.913654,2219.647,95333,916
亳州,定安,1689.8410829999998,2098.516,89402,718
亳州,琼海,1716.24968,2131.927,90512,718
亳州,琼中,1752.496117,2152.883,91000,718
亳州,乐东,1820.390755,2267.301,95651,718
亳州,临高,1676.610286,2063.605,87298,916
亳州,陵水,1798.7529370000002,2245.676,95044,718
亳州,三亚,1846.392881,2317.143,97893,718
亳州,屯昌,1713.2937539999998,2110.288,89184,718
亳州,万宁,1759.91371,2194.191,93675,718
亳州,文昌,1648.01738,2093.893,89920,718
亳州,五指山,1786.1347030000006,2208.801,93885,718
亳州,石家庄,478.83143089999993,562.495,22972,230
亳州,保定,558.9233447,637.577,26034,259
亳州,沧州,502.1489951,576.239,23298,228
亳州,承德,815.0399579,969.155,40159,415
亳州,邯郸,327.0795518,438.811,19349,186
亳州,衡水,431.540534,490.476,20235,201
亳州,廊坊,633.9449841,726.548,28918,293
亳州,秦皇岛,756.5151695000003,934.723,38083,398
亳州,唐山,677.8171309999999,795.19,32504,336
亳州,邢台,374.1067689,482.993,20078,208
亳州,张家口,776.5835385,934.572,38495,399
亳州,郑州,219.920623,277.24,12159,119
亳州,安阳,281.5557212,393.443,17134,177
亳州,鹤壁,250.0782914,361.386,14277,182
亳州,焦作,280.7283388,352.126,14586,155
亳州,开封,167.8152996,212.327,10010,84
亳州,洛阳,319.5158894,374.005,16136,159
亳州,漯河,164.58009130000005,190.393,9094,78
亳州,南阳,316.2503565,363.754,16462,107
亳州,平顶山,230.4653781,256.361,11908,103
亳州,濮阳,220.76228140000003,293.021,13491,131
亳州,三门峡,435.4513971,502.158,20847,221
亳州,商丘,64.57710487,88.779,5492,30
亳州,新乡,234.6995583,313.336,12916,159
亳州,信阳,250.7760741,343.075,15022,128
亳州,许昌,181.1377441,205.727,9400,86
亳州,周口,108.5033173,135.561,7332,50
亳州,驻马店,189.3854976,240.284,10537,86
亳州,哈尔滨,1615.061464,1869.252,78938,756
亳州,大庆,1616.782608,1910.977,76984,842
亳州,大兴安岭地区,2126.98669,2675.346,114926,985
亳州,鹤岗,1929.93292,2290.83,94249,946
亳州,黑河,2058.682194,2465.936,96733,1052
亳州,鸡西,1814.698605,2230.938,89315,981
亳州,佳木斯,1888.08956,2218.52,88339,946
亳州,牡丹江,1681.756481,2068.392,83164,904
亳州,七台河,1851.675361,2271.623,90402,999
亳州,齐齐哈尔,1650.232218,2007.129,80425,850
亳州,双鸭山,1925.134434,2297.933,91411,980
亳州,绥化,1707.261294,2007.627,81375,843
亳州,伊春,1892.830487,2227.927,91906,905
亳州,武汉,391.5855596,523.034,22401,254
亳州,鄂州,397.1509265,515.909,22130,247
亳州,恩施,711.7821552999999,923.176,38930,403
亳州,黄冈,390.2160081,508.905,21146,248
亳州,黄石,412.7818577,538.351,23557,235
亳州,荆门,459.9709727,611.847,24703,216
亳州,荆州,516.6241831,686.743,27213,258
亳州,潜江,485.0106343000001,644.443,26493,244
亳州,神农架林区,557.1493059999998,710.802,32012,223
亳州,十堰,484.0577967,591.931,24955,194
亳州,随州,329.0056873000001,436.333,18931,164
亳州,天门,437.4918923,570.257,23033,219
亳州,仙桃,458.0398397,593.306,23263,237
亳州,咸宁,465.9422399,606.056,24891,239
亳州,襄阳,390.8981758,485.655,19960,157
亳州,孝感,370.9994038,489.181,20804,183
亳州,宜昌,547.1601031,721.548,29484,252
亳州,长沙,684.3236184,840.52,34925,332
亳州,常德,668.2346932,861.854,33546,332
亳州,郴州,938.6851795,1131.045,45068,384
亳州,衡阳,834.8480638,1009.852,40343,361
亳州,怀化,895.262492,1141.845,48876,469
亳州,娄底,772.5434457,958.244,38229,418
亳州,邵阳,846.7786756,1056.032,41513,452
亳州,湘潭,725.0232227000001,882.661,35488,351
亳州,湘西州,844.5523693,1104.942,44179,489
亳州,益阳,672.1442499,876.427,35004,375
亳州,永州,919.7592035,1138.368,44978,488
亳州,岳阳,559.2967381,706.562,29455,335
亳州,张家界,729.7114592,949.708,38076,360
亳州,株洲,719.0012197000003,888.193,35982,349
亳州,南京,344.6015122,415.81,17860,166
亳州,常州,456.6284979,536.312,22219,234
亳州,淮安,301.5684254,336.585,15702,124
亳州,连云港,322.022486,388.738,16162,167
亳州,南通,518.0429626,600.583,25797,279
亳州,苏州,534.828354,620.189,25998,276
亳州,宿迁,231.9568876,296.585,12196,130
亳州,泰州,415.0780628,491.73,20777,222
亳州,无锡,494.5136812,575.52,25115,255
亳州,徐州,136.584656,194.546,9530,77
亳州,盐城,407.8797987,488.53,19408,216
亳州,扬州,376.2933162,434.439,18261,198
亳州,镇江,389.3070044,461.693,19717,232
亳州,南昌,576.9041061,667.23,28721,303
亳州,抚州,660.9055882,772.095,32090,352
亳州,赣州,897.2070394,1055.171,43209,474
亳州,吉安,756.0812952,880.152,36402,399
亳州,景德镇,525.4607287,595.411,25806,294
亳州,九江,462.5851102,544.962,24864,227
亳州,萍乡,717.7576709,920.619,37252,381
亳州,上饶,636.9720124,794.871,33975,371
亳州,新余,678.1280711,817.286,33863,377
亳州,宜春,687.4986162,872.34,35809,402
亳州,鹰潭,637.8906102999998,730.575,31578,350
亳州,长春,1386.181445,1622.788,67901,699
亳州,白城,1439.140771,1780.308,71897,734
亳州,白山,1295.194854,1663.336,69698,721
亳州,吉林市,1450.577306,1722.989,70130,747
亳州,辽源,1294.469838,1550.535,63947,671
亳州,四平,1276.798712,1515.266,62183,656
亳州,松原,1472.973861,1739.502,71123,757
亳州,通化,1249.005509,1585.779,66048,684
亳州,延边,1557.8594380000006,1978.728,82182,825
亳州,沈阳,1109.114141,1330.008,55761,570
亳州,鞍山,1027.536948,1319.179,53792,568
亳州,本溪,1087.670612,1374.625,56990,591
亳州,朝阳,949.9150862,1203.945,49315,517
亳州,大连,767.7553849,1548.69,62168,652
亳州,丹东,1030.148057,1491.398,61197,647
亳州,抚顺,1141.699154,1380.884,57640,594
亳州,阜新,1042.670284,1297.614,53667,559
亳州,葫芦岛,886.686167,1077.79,43989,459
亳州,锦州,936.0895135,1122.672,46254,477
亳州,辽阳,1049.580707,1310.25,54034,565
亳州,盘锦,980.7017713,1205.351,49372,518
亳州,铁岭,1173.473308,1398.772,58226,602
亳州,营口,947.3256649,1269.127,52800,542
亳州,呼和浩特,855.9995822999997,1158.487,48965,514
亳州,阿拉善盟,1059.638194,1339.959,59991,549
亳州,包头,919.2984736,1259.45,55283,511
亳州,巴彦淖尔,1065.7103949999996,1459.756,62967,602
亳州,赤峰,977.3523679,1164.232,48895,501
亳州,鄂尔多斯,838.88896,1161.82,51524,516
亳州,呼伦贝尔,1737.7480899999994,2338.849,106412,633
亳州,通辽,1222.456197,1500.961,61217,681
亳州,乌海,1026.805345,1379.651,59592,555
